,source,author,title,description,urlToImage,publishedAt,content
22,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Slovakia buying two million Sputnik vaccines from Russia - Reuters,"Slovakia is buying 2 million Sputnik V vaccines from Russia and expects half to arrive this month and next as it looks to step up vaccinations amid a surge in COVID-19 infections and deaths, the prime minister said on Monday.",https://static.reuters.com/resources/r/?m=02&d=20210301&t=2&i=1553354773&r=LYNXNPEH201W9&w=800,2021-03-01T17:50:00Z,"By Reuters Staff
FILE PHOTO: A medical specialist holds a vial of Sputnik V vaccine against the coronavirus in a department store in Moscow, Russia, January 18, 2021 REUTERS/Shamil Zhumatov
PRAGUE … [+1417 chars]"
23,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Russia reports 10,535 new COVID-19 cases, 452 deaths - Reuters","Russia reported 10,535 new COVID-19 cases on Wednesday, including 1,284 in Moscow, taking the national tally to 4,278,750.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-03T08:13:00Z,"By Reuters Staff
MOSCOW, March 3 (Reuters) - Russia reported 10,535 new COVID-19 cases on Wednesday, including 1,284 in Moscow, taking the national tally to 4,278,750.
Authorities said 452 people h… [+153 chars]"
24,"{'id': 'reuters', 'name': 'Reuters'}","Gabrielle Tétrault-Farber, Vladimir Soldatkin",Russia rebukes Facebook for blocking some media posts - Reuters Canada,Russia accused Facebook on Monday of violating citizens' rights by blocking some media outlets' content in the latest standoff between a government and Big Tech.,https://static.reuters.com/resources/r/?m=02&d=20210308&t=2&i=1554113971&r=LYNXMPEH270I2&w=800,2021-03-08T09:35:00Z,"MOSCOW (Reuters) - Russia accused Facebook on Monday of violating citizens rights by blocking some media outlets content in the latest standoff between a government and Big Tech.
FILE PHOTO: A 3D-pr… [+1568 chars]"
25,"{'id': None, 'name': 'Slashdot.org'}",EditorDavid,America Plans 'Aggressive' Cyber Counterattack on Russia,"The Biden administration ""is preparing a series of aggressive cyber attacks on Russia in a major shift in tactics designed as a warning shot to rival powers,"" reports the Telegraph newspaper:

The attack, which is expected in the next fortnight, is in retalia…",https://a.fsdn.com/sd/topics/usa_64.png,2021-03-21T16:34:00Z,"The attack, which is expected in the next fortnight, is in retaliation for the SolarWinds hack, the large-scale infiltration of American government agencies and corporations discovered late last year… [+911 chars]"
26,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,"Amid vaccine scramble, Latin America turns to Russia - Reuters","As Bolivia struggled late last year to secure deals with large drug firms to supply COVID-19 vaccines, the incoming president, Luis Arce, turned to Russia for help. Colette Luke has more.",https://ajo.prod.reuters.tv/api/v2/img/603d5c0de4b085d3b6c3048d-1614633997173?location=LANDSCAPE,2021-03-01T22:10:53Z,"Posted 
As Bolivia struggled late last year to secure deals with large drug firms to supply COVID-19 vaccines, the incoming president, Luis Arce, turned to Russia for help. Colette Luke has more."
27,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Russia bears responsibility for Navalny poisoning - U.N. experts - Reuters,"Russia bears responsibility under international law for the poisoning of Russian opposition figure Alexei Navalny, U.N. human rights experts said on Monday in preliminary findings.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-01T15:31:00Z,"By Reuters Staff
GENEVA, March 1 (Reuters) - Russia bears responsibility under international law for the poisoning of Russian opposition figure Alexei Navalny, U.N. human rights experts said on Mond… [+205 chars]"
28,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Slovakia buying 2 million Sputnik vaccines from Russia - Reuters,"Slovakia has acquired 2 million Sputnik V vaccines from Russia, with the first 1 million doses expected to be delivered in March and April, Prime Minister Igor Matovic said on Monday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-01T17:00:00Z,"By Reuters Staff
PRAGUE, March 1 (Reuters) - Slovakia has acquired 2 million Sputnik V vaccines from Russia, with the first 1 million doses expected to be delivered in March and April, Prime Ministe… [+302 chars]"
29,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Russia reports 11,022 new COVID-19 cases, 441 deaths - Reuters","Russia on Saturday reported 11,022 new COVID-19 cases, including 1,820 in Moscow, taking the national case tally to 4,312,181 since the pandemic began.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-06T07:40:00Z,"By Reuters Staff
MOSCOW, March 6 (Reuters) - Russia on Saturday reported 11,022 new COVID-19 cases, including 1,820 in Moscow, taking the national case tally to 4,312,181 since the pandemic began.
… [+215 chars]"
30,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Russia, China sign memorandum on lunar research station - Reuters","Russia and China signed a memorandum of understanding on Tuesday to set up an international lunar research station, Russia's Roscosmos space agency said.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-09T14:10:00Z,"By Reuters Staff
MOSCOW (Reuters) - Russia and China signed a memorandum of understanding on Tuesday to set up an international lunar research station, Russias Roscosmos space agency said.
Moscow a… [+1076 chars]"
31,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Russia reports 10,253 new coronavirus cases, 379 deaths - Reuters","Russia on Monday reported 10,253 new coronavirus cases in the previous 24 hours, including 1,421 in Moscow, taking the national case tally to 4,333,029 since the pandemic began.",https://static.reuters.com/resources/r/?m=02&d=20210308&t=2&i=1554102814&r=LYNXMPEH270CN&w=800,2021-03-08T07:44:00Z,"By Reuters Staff
FILE PHOTO: A man walks past a sign outside a vaccination centre in the State Department Store, GUM, amid the outbreak of the coronavirus disease (COVID-19), in central Moscow, Russ… [+349 chars]"
32,"{'id': 'reuters', 'name': 'Reuters'}",,Western countries call on Russia at UN rights body to release Navalny - Reuters UK,Western countries call on Russia at UN rights body to release Navalny  Reuters UK,,2021-03-12T12:03:18Z,"FILE PHOTO: Russian opposition leader Alexei Navalny delivers a speech during a rally to demand the release of jailed protesters, who were detained during opposition demonstrations for fair elections… [+2544 chars]"
33,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,WTA roundup: Russians roll in St. Petersburg - Reuters,The four Russians in action Wednesday all earned victories at the St. Petersburg (Russia) Ladies Trophy.,https://static.reuters.com/resources/r/?m=02&d=20210318&t=2&i=1555290629&r=LYNXMPEH2H04Z&w=800,2021-03-18T03:24:00Z,"By Reuters Staff
The four Russians in action Wednesday all earned victories at the St. Petersburg (Russia) Ladies Trophy.
Top-seeded Ekaterina Alexandrova, fourth-seeded Svetlana Kuznetsova and Ver… [+1255 chars]"
34,"{'id': 'reuters', 'name': 'Reuters'}",,"Russia, US China, Pakistan call on Afghans to discuss immediate ceasefire after talks-TASS - Reuters","Russia, US China, Pakistan call on Afghans to discuss immediate ceasefire after talks-TASS  Reuters",,2021-03-18T14:59:49Z,"Aerospace &amp; Defense
Reuters Staff
MOSCOW, March 18 (Reuters) - Officials from Russia, the United States, China and Pakistan called the participants of Afghan peace talks in Moscow on Thursday t… [+590 chars]"
35,"{'id': 'reuters', 'name': 'Reuters'}",,"Washington invites leaders of Russia, China to a climate summit - Reuters","Washington invites leaders of Russia, China to a climate summit  Reuters",,2021-03-26T19:31:33Z,"FILE PHOTO: U.S. President Joe Biden speaks to reporters as he holds his first formal news conference in the East Room of the White House in Washington, U.S., March 25, 2021. REUTERS/Leah Millis
Chi… [+400 chars]"
36,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Russia postpones Soyuz-2.1a rocket launch to Sunday: RIA - Reuters,"Russia has postponed the launch of its Soyuz-2.1a rocket to Sunday, state news agency RIA quoted Roscosmos space agency Director General Dmitry Rogozin as saying on Saturday.",https://static.reuters.com/resources/r/?m=02&d=20210320&t=2&i=1555567373&r=LYNXMPEH2J03M&w=800,2021-03-20T08:21:00Z,"By Reuters Staff
FILE PHOTO: The Soyuz-2.1a carrier rocket with the Soyuz MS-17 spacecraft for the next International Space Station (ISS) crew is set on the launchpad ahead of its upcoming launch, a… [+649 chars]"
37,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Russia reports 9,803 new COVID-19 cases, 460 deaths - Reuters","Russia on Thursday reported 9,803 new COVID-19 cases, including 1,934 in Moscow, pushing the national case tally to 4,428,239 since the pandemic began.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-18T08:11:00Z,"By Reuters Staff
MOSCOW, March 18 (Reuters) - Russia on Thursday reported 9,803 new COVID-19 cases, including 1,934 in Moscow, pushing the national case tally to 4,428,239 since the pandemic began.… [+121 chars]"
38,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Russia discusses green bond deal as ESG pressures build - Reuters,"Russia's central bank and finance ministry have started consultations on a green bond issue, a senior central bank official said on Tuesday, as Moscow seeks to enhance its sustainability credentials.",https://static.reuters.com/resources/r/?m=02&d=20210323&t=2&i=1555903361&r=LYNXMPEH2M156&w=800,2021-03-23T14:56:00Z,"By Reuters Staff
FILE PHOTO: An exterior view shows a part of the facade of Russian Central Bank headquarters in Moscow, Russia December 3, 2018. REUTERS/Maxim Shemetov
MOSCOW (Reuters) - Russias c… [+1837 chars]"
39,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Russia chides Twitter for slow deletion of banned content - Reuters,Russia's communications watchdog accused Twitter on Tuesday of deleting banned content too slowly in the latest dispute between a major government and Big Tech.,https://static.reuters.com/resources/r/?m=02&d=20210323&t=2&i=1555881630&r=LYNXMPEH2M0SP&w=800,2021-03-23T11:49:00Z,"By Reuters Staff
FILE PHOTO: A 3D-printed Twitter logo displayed in front of Russian flag is seen in this illustration picture, October 27, 2017. REUTERS/Dado Ruvic/Illustration/File Photo
MOSCOW (… [+1339 chars]"
40,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Nornickel pays Russia $2 billion over Arctic fuel leak - Reuters,Russian miner Norilsk Nickel said on Wednesday that it had paid $2 billion to Russia for the environmental damage caused by a huge fuel spill last year in the country's worst Arctic environmental disaster.,https://static.reuters.com/resources/r/?m=02&d=20210310&t=2&i=1554378391&r=LYNXMPEH290OA&w=800,2021-03-10T11:06:00Z,"By Reuters Staff
FILE PHOTO: The logo of Russia's miner Norilsk Nickel (Nornickel) is seen on a board at the St. Petersburg International Economic Forum 2017 (SPIEF 2017) in St. Petersburg, Russia, … [+485 chars]"
41,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Magnitude 6.9 quake strikes offshore Russia: USGS - Reuters,"An earthquake of magnitude 6.9 struck Ust'-Kamchatsk Staryy near Russia on Tuesday, the United States Geological Survey (USGS) said. The quake was at a depth of 57 km, USGS said.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-16T18:57:00Z,"By Reuters Staff
(Reuters) - An earthquake of magnitude 6.9 struck Ust-Kamchatsk Staryy near Russia on Tuesday, the United States Geological Survey (USGS) said. The quake was at a depth of 57 km, US… [+7 chars]"
42,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Russia reports 9,284 new coronavirus cases, 361 deaths - Reuters","Russia on Monday reported 9,284 new coronavirus cases in the last 24 hours, including 1,586 in Moscow, taking the national tally to 4,466,153.",https://static.reuters.com/resources/r/?m=02&d=20210322&t=2&i=1555715955&r=LYNXMPEH2L0K5&w=800,2021-03-22T08:18:00Z,"By Reuters Staff
FILE PHOTO: People rest on the Spit of Vasilievsky Island with the St. Isaac's Cathedral in the background on the first day of holidays ordered by President Vladimir Putin to curb t… [+379 chars]"
43,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Amundi expects no U.S. sanctions on Russia sovereign debt - Reuters,"Amundi is cautious on Russian bonds over environmental, social and governance (ESG) issues but does not expect the country's debt to be targeted with further sanctions from Washington for now, said Ray Jian, head of emerging market aggregate debt.",https://static.reuters.com/resources/r/?m=02&d=20210312&t=2&i=1554677326&r=LYNXMPEH2B0WT&w=800,2021-03-12T13:18:00Z,"By Reuters Staff
FILE PHOTO: The Amundi company logo is seen at their headquarters in Paris, France, October 7, 2015. REUTERS/Philippe Wojazer
LONDON (Reuters) - Amundi is cautious on Russian bonds… [+1529 chars]"
44,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Russia reports 8,861 new COVID-19 cases, 401 deaths - Reuters","Russia on Wednesday reported 8,861 new COVID-19 cases, including 1,431 in Moscow, pushing the national case tally to 4,483,471 since the pandemic began.",https://static.reuters.com/resources/r/?m=02&d=20210324&t=2&i=1556001195&r=LYNXMPEH2N0KX&w=800,2021-03-24T08:12:00Z,"By Reuters Staff
FILE PHOTO: People rest on the Spit of Vasilievsky Island with the St. Isaac's Cathedral in the background on the first day of holidays ordered by President Vladimir Putin to curb t… [+429 chars]"
45,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Russia has begun spaceplane project, says Soviet shuttle designer - Reuters","Russia is developing a reusable spaceplane, a subsidiary of the Kalashnikov conglomerate said on Wednesday, in Russia's first such project since the late Soviet Union's ill-fated Buran space shuttle.",https://static.reuters.com/resources/r/?m=02&d=20210324&t=2&i=1556042015&r=LYNXMPEH2N187&w=800,2021-03-24T13:25:00Z,"By Reuters Staff
MOSCOW (Reuters) - Russia is developing a reusable spaceplane, a subsidiary of the Kalashnikov conglomerate said on Wednesday, in Russias first such project since the late Soviet Un… [+1282 chars]"
46,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Russia reports 9,270 new COVID-19 cases, 459 deaths - Reuters","Russia reported 9,270 new COVID-19 cases on Thursday, including 1,281 in Moscow, taking its total case tally to 4,360,823 since the pandemic began.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-11T08:00:00Z,"By Reuters Staff
MOSCOW, March 11 (Reuters) - Russia reported 9,270 new COVID-19 cases on Thursday, including 1,281 in Moscow, taking its total case tally to 4,360,823 since the pandemic began.
The… [+207 chars]"
47,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,G7 remains committed to sanctions on Russia over Ukraine - Reuters,"The G7 remains fully committed to the implementation of sanctions on Russia over its annexation of Ukraine's Crimea peninsula and will continue to assist Ukraine in maintaining its independence, the German foreign ministry said on Thursday.",https://static.reuters.com/resources/r/?m=02&d=20210318&t=2&i=1555316264&r=LYNXMPEH2H0H5&w=800,2021-03-18T09:03:00Z,"By Reuters Staff
FILE PHOTO: Flags are placed at the G7 summit in Taormina, Italy, May 26, 2017. REUTERS/Alessandro Bianchi
BERLIN (Reuters) - The G7 remains fully committed to the implementation o… [+527 chars]"
48,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Russia reports 9,437 new COVID-19 cases, 404 deaths - Reuters","Russia on Monday reported 9,437 new COVID-19 cases, including 1,353 in Moscow, pushing the national infection tally to 4,400,045 since the pandemic began.",https://static.reuters.com/resources/r/?m=02&d=20210315&t=2&i=1554911459&r=LYNXMPEH2E0JU&w=800,2021-03-15T08:13:00Z,"By Reuters Staff
FILE PHOTO: A health worker wearing protective gear takes a swab from a woman to test for the coronavirus disease (COVID-19) at Gemotest laboratory in Moscow, Russia April 6, 2020. … [+333 chars]"
